,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/31/2020 15:44:11,$299 Move-in Special! 2B/1.5B Available! (Treasure Bay Apartments),https://houston.craigslist.org/apa/d/freeport-299-move-in-special-2b-15b/7066711124.html,7066711124,827,Lake Jackson,415 Garland Dr,"https://www.google.com/maps/preview/@29.013253,-95.423481,16z",Complex/multiple units mentioned or advertised,Treasure Bay,,(979) 297-3291,9ef413f16e393a3d8a0dc16288e6cbf2@hous.craigslist.org,,,,,,,,,,,,,,,,,,
1/31/2020 15:47:58,**$199 First Month**Wow** 1-2 Bedrooms,https://houston.craigslist.org/apa/d/houston-199-first-monthwow-1-2-bedrooms/7066703818.html,7066703818,795,Houston,2401 Westridge,"https://www.google.com/maps/preview/@29.682130,-95.415461,16z",Complex/multiple units mentioned or advertised,The Morgan Apartments,Kailey,(713) 665-3101,89a16f63364e30fd97373d1128913750@hous.craigslist.org,,,,,,,,,,,,,,,,,,
1/31/2020 15:50:04,Condo/Townhome in Tomball,https://houston.craigslist.org/apa/d/tomball-condo-townhome-in-tomball/7066702222.html,7066702222,1375,Tomball,1233 Lovett Street,"https://www.google.com/maps/preview/@30.073900,-95.620100,16z",Single unit listing,,Mathias,(281) 915-9996,3f7a81814bb1389caa76a1893f333bfd@hous.craigslist.org,,,,,,,,,,,,,,,,,,
1/31/2020 15:57:10,Big house for rent in spring ready to move in !!!,https://houston.craigslist.org/apa/d/spring-big-house-for-rent-in-spring/7066677998.html,7066677998,1500,Spring,2118 pincher creek dr,"https://www.google.com/maps/preview/@30.128800,-95.423900,16z",Single unit listing,,,(832) 324-9737,d02f85fed9493bc09c89041399c95de7@hous.craigslist.org,,,,,,,,,,,,,,,,,,
2/3/2020 15:44:12,1 bed and 1 bath 1st floor unit. Heights.,https://houston.craigslist.org/apa/d/houston-1-bed-and-1-bath-1st-floor-unit/7068473347.html,7068473347,1050,18th and Rutland,,"https://www.google.com/maps/preview/@29.799100,-95.411800,16z",Single unit listing,,Rafael,(832) 651-4502,786bf19d358d3f8a901f9b47aaac67a1@hous.craigslist.org,,,,,,,,,,,,,,,,,,
2/3/2020 15:52:53,Move in Today,https://houston.craigslist.org/apa/d/houston-move-in-today/7060226697.html,7060226697,1,Houston,601 Cypress Station Dr,"https://www.google.com/maps/preview/@30.031412,-95.439731,16z",Complex/multiple units mentioned or advertised,Rounhill Townhomes,,(281) 537-5863,11140e2e36363b358699d146c97265b5@hous.craigslist.org,,,,,,,,,,,,,,,,,,
2/3/2020 15:55:49,"D.R. Horton's single story 4 Bedrooms and 3 Full Baths! Washer, Dryer",https://houston.craigslist.org/apa/d/katy-dr-hortons-single-story-4-bedrooms/7068452362.html,7068452362,2150,Katy,,"https://www.google.com/maps/preview/@29.740400,-95.830400,16z",Single unit listing,,Stephanie,(832) 929-8360,5dca91dc55453bc68984ca6fcbd44c4e@hous.craigslist.org,,,,,,,,,,,,,,,,,,
2/3/2020 16:01:39,Beautiful 1bedroom/1bath condo,https://houston.craigslist.org/apa/d/houston-beautiful-1bedroom-1bath-condo/7056192949.html,7056192949,1600,,6551 Westcott St UNIT A3,"https://www.google.com/maps/preview/@29.774451,-95.426982,16z",Single unit listing,,,,b6b4facb880c37b487fbef2fe1a32e27@hous.craigslist.org,,,,,,,,,,,,,,,,,,
2/3/2020 16:03:34,Receive Up To $600.00 Off ! Contact Us ASAP!,https://houston.craigslist.org/apa/d/pearland-welcome-home-pearland-village/7056515021.html,7056515021,925,Pearland TX,2701 Old Alvin Rd near Broadway,"https://www.google.com/maps/preview/@29.560094,-95.277338,16z",Complex/multiple units mentioned or advertised,Pearland Village Apartments,Janie,(281) 485-8002,5ed929a574e83378be6e3b97cc540cf1@hous.craigslist.org,,,,,,,,,,,,,,,,,,
2/3/2020 16:08:35,$99 RENT FOR FEBRUARY,https://houston.craigslist.org/apa/d/league-city-99-rent-for-february/7068475573.html,7068475573,740,,,"https://www.google.com/maps/preview/@29.517300,-95.096300,16z",Single unit listing,,Tal,(281) 338-6806,91ff879755fd389d864b8f13a402bac1@hous.craigslist.org,,,,,,,,,,,,,,,,,,
2/3/2020 16:14:42,Iconic Living in Downtown Houston.,https://houston.craigslist.org/apa/d/houston-iconic-living-in-downtown/7068471702.html,7068471702,1560,Downtown,"1515 Main Street, Houston, TX, 77002","https://www.google.com/maps/preview/@29.752483,-95.368468,16z",Complex/multiple units mentioned or advertised,Block 334,,(713) 512-5200,42a3cdace6dd3814becab6294b6b71eb@hous.craigslist.org,,,,,,,,,,,,,,,,,,
2/3/2020 16:18:42,Cover Patio! 16922 Sedum Green,https://houston.craigslist.org/apa/d/cypress-cover-patio-sedum-green/7068492624.html,7068492624,1980,"Cypress, TX",16922 Sedum Green,"https://www.google.com/maps/preview/@30.003621,-95.676761,16z",Single unit listing,,Jim Heinz,(239) 494-0811,fbefc6b4766d3a23927c14fed1e58e99@hous.craigslist.org,,,,,,,,,,,,,,,,,,
2/3/2020 16:21:13,"Iconic 2016 Main High-rise on the 21st floor, 1/1 Utilities included!",https://houston.craigslist.org/apa/d/houston-iconic-2016-main-high-rise-on/7068491321.html,7068491321,1400,,,"https://www.google.com/maps/preview/@29.759193,-95.363145,16z",Complex/multiple units mentioned or advertised,,,(713) 640-5685,e72cf0c97f6d342dbaf72b63ed9c5a5f@hous.craigslist.org,Habitation Realty,,,,,,,,,,,,,,,,,
2/3/2020 16:23:00,2 Bedroom Apartment,https://houston.craigslist.org/apa/d/friendswood-2-bedroom-apartment/7052776892.html,7052776892,859,Friendswood,5025 FM 2351 Road near Blackhawk,"https://www.google.com/maps/preview/@29.548604,-95.189592,16z",Complex/multiple units mentioned or advertised,,,,28bf0e2c2ddc304b88c8ed9441de238b@hous.craigslist.org,,,,,,,,,,,,,,,,,,
2/4/2020 16:17:32,CALL For Specials! LIMITED TIME!!!,https://houston.craigslist.org/apa/d/baytown-call-for-specials-limited-time/7069153666.html,7069153666,1070,Baytown,305 W Baker,"https://www.google.com/maps/preview/@29.769872,-94.966224,16z",Complex/multiple units mentioned or advertised,The Lakes at Madera,,(281) 427-3464,8e5fe4e0514735a4895989948c7b8195@hous.craigslist.org,,,,,,,,,,,,,,,,,,
2/4/2020 16:19:24,2 Room Fully Furnished Apartment Suite-Amenity Loaded,https://houston.craigslist.org/apa/d/houston-2-room-fully-furnished/7061203851.html,7061203851,995,Houston,9090 Southwest Freeway near Gessner,"https://www.google.com/maps/preview/@29.684390,-95.533919,16z",Complex/multiple units mentioned or advertised,,,(713) 995-0123,52729f4e290334f7b1a05c417e3b403c@hous.craigslist.org,,,,,,,,,,,,,,,,,,
2/4/2020 16:29:58,Beautiful virgin house for rent clean and simple simple,https://houston.craigslist.org/apa/d/beaumont-beautiful-virgin-house-for/7069121873.html,7069121873,850,,"5085 Bruce Dr, Beaumont, TX 77708","https://www.google.com/maps/preview/@30.094800,-94.164800,16z",Single unit listing,,,,abd3914c95ac3fabbffeba7975561696@hous.craigslist.org,,,,,,,,,,,,,,,,,,
2/4/2020 16:37:19,Fully furnished House for lease,https://houston.craigslist.org/apa/d/sugar-land-fully-furnished-house-for/7062757688.html,7062757688,5500,Sugarland,,"https://www.google.com/maps/preview/@29.578500,-95.606600,16z",Single unit listing,,Charles,(713) 474-6747,34844255b36a3ba599581a54502e929f@hous.craigslist.org,,,,,,,,,,,,,,,,,,
2/4/2020 16:40:19,Tuscany Walk Ultra-Luxe Apartments,https://houston.craigslist.org/apa/d/houston-tuscany-walk-ultra-luxe/7069132451.html,7069132451,1255,,"2001 S Voss Rd Houston, TX","https://www.google.com/maps/preview/@29.742200,-95.490300,16z",Single unit listing,"Tuscany Walk, Tuscany Park",,(281) 346-9189,be03b536f6e43fd587dc9e80b9b28f88@hous.craigslist.org,,,,,,,,,,,,,,,,,,
2/4/2020 16:44:13,Nice bedroom available for rent in Alief area,https://houston.craigslist.org/apa/d/houston-nice-bedroom-available-for-rent/7059791387.html,7059791387,500,Houston,,"https://www.google.com/maps/preview/@29.670900,-95.586600,16z",Single unit listing,,Wasim,(713) 364-6574,d6e953364e82336ca8641797c9d8ae2d@hous.craigslist.org,,,,,,,,,,,,,,,,,,
2/4/2020 16:45:57,Nice bedroom available for rent in Alief area,https://houston.craigslist.org/search/apa?bundleDuplicates=1&availabilityMode=0&sale_date=all+dates,7069138366,890,Cinco Ranch,3903 S Mason Rd near Westheimer Parkway,"https://www.google.com/maps/preview/@29.745000,-95.732600,16z",Complex/multiple units mentioned or advertised,Ashley House Apartments,,,9f900c48479b3b75be178bfe634f3691@hous.craigslist.org,,,,,,,,,,,,,,,,,,
2/4/2020 16:51:40,**Spacious**Great Special**$199 First Month,https://houston.craigslist.org/apa/d/houston-spaciousgreat-special199-first/7069136348.html,7069136348,795,Houston,2400 W Loop S,"https://www.google.com/maps/preview/@29.743276,-95.458105,16z",Complex/multiple units mentioned or advertised,The Wilcox,Kailey,(713) 669-0141,3aa8d6478339322fb3e7aac06eaf40e5@hous.craigslist.org,,,,,,,,,,,,,,,,,,
2/4/2020 16:53:55,Large bedroom steps away from UIC - all utilities included in rent !,https://houston.craigslist.org/apa/d/houston-large-bedroom-steps-away-from/7069093822.html,7069093822,550,,"5602 Selinsky Road, Houston, Texas 77048","https://www.google.com/maps/preview/@29.632100,-95.341600,16z",Single unit listing,,,,4f24fb573b1f3fca985fee6f1151629e@hous.craigslist.org,American Rental 24,,,,,,,,,,,,,,,,,
2/4/2020 16:56:41,$800 Townhome. Move in now!!!!,https://houston.craigslist.org/apa/d/houston-800-townhome-move-in-now/7051550869.html,7051550869,800,,3756 Tanglewilde St,"https://www.google.com/maps/preview/@29.734800,-95.522000,16z",Single unit listing,,,,628d6c73d7973a098cacf2e7666e9c91@hous.craigslist.org,,,,,,,,,,,,,,,,,,
2/7/2020 12:24:09,"$299 1st month rent! $0 Admin Fee, ASAP Move ins!",https://houston.craigslist.org/apa/d/houston-299-1st-month-rent-0-admin-fee/7070900539.html,7070900539,640,,"838 Greens Rd, Houston, TX 77060","https://www.google.com/maps/preview/@29.950632,-95.395589,16z",Complex/multiple units mentioned or advertised,Collingwood Gardens,,(281) 931-4886,4083842e4fa9307faa983209c04c9997@hous.craigslist.org,"Apartment Data Services, LLC",,,,,,,,,,,,,,,,,
2/7/2020 12:28:00,"Recreational Playground, Carpeted Bedrooms, Central Air/Heating",https://houston.craigslist.org/apa/d/houston-recreational-playground/7069560813.html,7069560813,680,,10555 Spice Lane,"https://www.google.com/maps/preview/@29.686466,-95.566941,16z",Complex/multiple units mentioned or advertised,Indus Communities,,(281) 374-2712,75968ad33cdb3054b06b9606df163ecd@hous.craigslist.org,,,,,,,,,,,,,,,,,,
2/7/2020 12:34:17,"This Property is located at 2701 Prairie St, Beaumont, TX ",https://houston.craigslist.org/apa/d/beaumont-this-property-is-located-at/7070892270.html,7070892270,675,Beaumont,"2701 Prairie St, Beaumont, TX 77701","https://www.google.com/maps/preview/@30.058877,-94.113290,16z",Single unit listing,,Tanya,(832) 225-6483,995e2e3ec1f134d49315523e13ef3433@hous.craigslist.org,,,,,,,,,,,,,,,,,,
2/7/2020 12:56:15,$300 Off move in special for one 1X1 Immediate Move-In.,https://houston.craigslist.org/apa/d/houston-300-off-move-in-special-for-one/7070895524.html,7070895524,939,Houston,"4800 Allendale Rd. Houston, TX 77017","https://www.google.com/maps/preview/@29.686300,-95.255500,16z",Complex/multiple units mentioned or advertised,Concord at Allendale Apartments,,,dfe27af7011c39d990c5a53e650e1c79@hous.craigslist.org,,,,,,,,,,,,,,,,,,
2/7/2020 13:02:24,Just $99 First months rent,https://houston.craigslist.org/apa/d/houston-just-99-first-months-rent/7070894415.html,7070894415,649,Pasadena,11810 Algonquin Dr.,"https://www.google.com/maps/preview/@29.594000,-95.221800,16z",Complex/multiple units mentioned or advertised,Valencia Grove Apartments,"Celeste, Sarah, Connie",(281) 481-1130,fa4e408da4ad3eb0b059cfb7d42cefac@hous.craigslist.org,,,,,,,,,,,,,,,,,,
2/7/2020 13:16:34,Love where you live at Willow Creek!!,https://houston.craigslist.org/apa/d/tomball-love-where-you-live-at-willow/7070891872.html,7070891872,1200,,"9530 FM 2920 RD Tomball, TX 77375","https://www.google.com/maps/preview/@30.088157,-95.570877,16z",Complex/multiple units mentioned or advertised,Willow Creek Apartments,,(281) 351-0000,25e83f038ccc3151ad405e9c55b28b44@hous.craigslist.org,SunRidge Management Group,,,,,,,,,,,,,,,,,
2/7/2020 13:35:25,$735 Move in special,https://houston.craigslist.org/apa/d/houston-move-in-special/7070887066.html,7070887066,735,Houston,,"https://www.google.com/maps/preview/@29.832400,-95.472000,16z",Complex/multiple units mentioned or advertised,Pineforest Park,,,82e542e474c1351083cb5da1252653a1@hous.craigslist.org,,,,,,,,,,,,,,,,,,
2/7/2020 13:39:18,Apartments For Rent,https://houston.craigslist.org/apa/d/houston-apartments-for-rent/7070886449.html,7070886449,699,HOUSTON,"1501 Ojeman Houston, TX, 77055","https://www.google.com/maps/preview/@29.797100,-95.495800,16z",Complex/multiple units mentioned or advertised,Banyan Tree at Memorial,,(713) 485-6036,f7168f5a0e0f3bd39255b08bb68bd5f9@hous.craigslist.org,,,,,,,,,,,,,,,,,,
2/7/2020 13:43:42,"Upgraded, and Spacious 1 and 2 Bedroom Apts Available",https://houston.craigslist.org/apa/d/houston-upgraded-and-spacious-1-and-2/7070886025.html,7070886025,680,Southwest Houston,"6050 Glenmont Drive, Houston, TX 77081","https://www.google.com/maps/preview/@29.711900,-95.484500,16z",Complex/multiple units mentioned or advertised,Mapletree Garden Apartments,,(713) 665-1955,34c9686403e534b89be38818ac5f7f6a@hous.craigslist.org,,,,,,,,,,,,,,,,,,
2/10/2020 15:52:53,All NEW Energy Efficiency A/C Units!! Woodlake Townhomes Apartments,https://houston.craigslist.org/apa/d/houston-all-new-energy-efficiency-c/7072889207.html,7072889207,675,,Woodlake Townhome Apartments 2600 Westerland Dr. Houston TX 77063,"https://www.google.com/maps/preview/@29.734800,-95.522000,16z",Complex/multiple units mentioned or advertised,Woodlake Apartment Homes,Sophia,,8831d194d62a3d6fbc50c1fb51962f2e@hous.craigslist.org,,,,,,,,,,,,,,,,,,
2/10/2020 15:54:27,SPECIAL PLUS A WONDERFUL FLOOR PLAN! 2 WEEKS FREE RENT TODAY ONLY!,https://houston.craigslist.org/apa/d/houston-special-plus-wonderful-floor/7066713753.html,7066713753,928,,13502 NORTH THORNTREE APARTMENTS,"https://www.google.com/maps/preview/@29.785300,-95.185200,16z",Single unit listing,,,(713) 455-2217,59784a2f990c304cb52ef76fb93c79da@hous.craigslist.org,,,,,,,,,,,,,,,,,,
2/10/2020 16:01:53,Two story townhouse. 3 bedrooms / 2 full bath rooms,https://houston.craigslist.org/apa/d/houston-two-story-townhouse-3-bedrooms/7072875275.html,7072875275,1400,Houston / Bellaire & Beltway 8,,"https://www.google.com/maps/preview/@29.698400,-95.540500,16z",Single unit listing,,Marc,(832) 680-0979,0c6ff1fb172e3273806c2e85d53446bc@hous.craigslist.org,Texas United Realty,,,,,,,,,,,,,,,,,
2/10/2020 16:04:26,$717 / 3br - Move in only $717 per month! GREAT Location,https://houston.craigslist.org/apa/d/houston-717-3br-move-in-only-717-per/7072800226.html,7072800226,717,"Houston, TX",,"https://www.google.com/maps/preview/@29.961000,-95.494700,16z",Single unit listing,,,(657) 377-1756,95b084e814fd3282a847fdf32ca5a334@hous.craigslist.org,,,,,,,,,,,,,,,,,,
2/10/2020 16:09:31,"5235 Kingsbury St,",https://houston.craigslist.org/apa/d/houston-5235-kingsbury-st/7071369945.html,7071369945,895,"Houston, TX",5235 Kingsbury,"https://www.google.com/maps/preview/@29.695400,-95.356200,16z",Single unit listing,,,(469) 251-2714,05b3973ee38f3d069035df73fe0406fe@hous.craigslist.org,,,,,,,,,,,,,,,,,,
2/10/2020 16:11:15,Welcome Home. Be the first to live in this TOTALLY renovated property.,https://houston.craigslist.org/apa/d/houston-welcome-home-be-the-first-to/7072867707.html,7072867707,600,Houston,,"https://www.google.com/maps/preview/@29.695400,-95.356200,16z",Single unit listing,,,,a61802bd02d23d7e971eb17c95356932@hous.craigslist.org,,,,,,,,,,,,,,,,,,
2/10/2020 16:13:52,Med Ctr (1 Month Free on 2 bdrms),https://houston.craigslist.org/apa/d/houston-med-ctr-1-month-free-on-2-bdrms/7061623964.html,7061623964,1425,,,"https://www.google.com/maps/preview/@29.688900,-95.434100,16z",Complex/multiple units mentioned or advertised,,Bean Akoma,(832) 236-2745,db3904db2d5439af8ebfeb02087fb2e6@hous.craigslist.org,Findit Apartment Locators,,,,,,,,,,,,,,,,,
2/10/2020 16:23:01,"Balcony Outside Storage, Black Appliance Package",https://houston.craigslist.org/apa/d/houston-balcony-outside-storage-black/7072871708.html,7072871708,790,,11650 W. Bellfort Ave,"https://www.google.com/maps/preview/@29.660293,-95.596466,16z",Complex/multiple units mentioned or advertised,Timbers of Keegans Bayou,,(281) 377-8337,3729452afbe83421859c356a2ce1b257@hous.craigslist.org,,,,,,,,,,,,,,,,,,
2/10/2020 16:26:51,Pearland's most desirable Community,https://houston.craigslist.org/apa/d/pearland-pearlands-most-desirable/7072868657.html,7072868657,1130,Pearland,"12325 Shadow Creek Parkway Pearland, TX","https://www.google.com/maps/preview/@29.540500,-95.320800,16z",Complex/multiple units mentioned or advertised,The Columns at Shadow Creek Ranch,,(281) 572-8966,097b97f0ac8f39a3b957494c718af061@hous.craigslist.org,,,,,,,,,,,,,,,,,,
2/10/2020 16:35:03,$$$ SPECIAL LOOK & LEASE $0 DEP. $$$,https://houston.craigslist.org/apa/d/houston-special-look-lease-0-dep/7072860686.html,7072860686,739,Spring Branch,"2001 Laverne Street, Houston, TX, 77080","https://www.google.com/maps/preview/@29.815900,-95.523000,16z",Complex/multiple units mentioned or advertised,Laguna Vista,,(713) 932-0189,dde873184ab1352d9f0ca349e18580f1@hous.craigslist.org,,,,,,,,,,,,,,,,,,
2/10/2020 16:39:36,Don't like carpet? Check this one out!**Lofty ceilings and coffee bar*,https://houston.craigslist.org/apa/d/barker-dont-like-carpet-check-this-one/7072857376.html,7072857376,960,Katy,,"https://www.google.com/maps/preview/@29.770500,-95.710700,16z",Complex/multiple units mentioned or advertised,,,(713) 677-1846,518f77f74d5e31d0a0c3d046053acc04@hous.craigslist.org,Tanner Properties,,,,,,,,,,,,,,,,,
2/10/2020 16:46:55,2X2 READY GREAT SPECIAL INCLUDED,https://houston.craigslist.org/apa/d/houston-2x2-ready-great-special-included/7071541846.html,7071541846,1018,,3030 Elmside Dr,"https://www.google.com/maps/preview/@29.732252,-95.543255,16z",Complex/multiple units mentioned or advertised,Stonecrossing of Westchase Apartments,Maria,(713) 266-1011,afebb39fa5a63111bda544af5361c08b@hous.craigslist.org,,,,,,,,,,,,,,,,,,
2/10/2020 16:48:36,Huxley at Medical Center A2,https://houston.craigslist.org/apa/d/houston-huxley-at-medical-center-a2/7064613807.html,7064613807,892,Houston - Medical Center,8410 West Bartell Drive near West Ridge,"https://www.google.com/maps/preview/@29.681797,-95.421621,16z",Complex/multiple units mentioned or advertised,Huxley at Medical Center,Benjamin - Josh,(713) 661-7261,adf7c57b695d3412a26ab87e004e2936@hous.craigslist.org,,,,,,,,,,,,,,,,,,
3/2/2021 21:46:30,Beautiful One bedroom ready for Immediate move in!!,https://houston.craigslist.org/apa/d/houston-beautiful-one-bedroom-ready-for/7285468137.html,7285468137,925,Houston,"13222 Champions Centre Dr, Houston, TX 77069","https://www.google.com/maps/search/29.975148,-95.526586",Complex/multiple units mentioned or advertised,Champions Centre,,(281) 397-8000,ce8397ede63b3d71ae2fa3fad86f6eac@hous.craigslist.org,,https://philadelphia.craigslist.org/apa/d/philadelphia-apartment-for-rentg/7406110936.html,7406110936,"QR Code Link to This Post
Welcome to 5512 Wayne Ave.! This gorgeous apartment is one of 3 renovated units in a historical mansion, offering a unique mix of antique charm and modern updates. Unit 1 &2 is on the first & second floor offers 2 bedrooms and 1 bathroom. All features include hardwood floors, quartz countertops, shaker cabinets, recessed lighting, highly efficient mini-split A/C systems and sleek fixtures and finishes throughout. The original character shines through with exposed brick accent walls, all new windows, and the asymmetrical architecture that truly makes this property a stand-out. You’ll love the stylish bathroom , The bedrooms each have ample closet space and great natural light. Enjoy the added convenience of laundry in-unit! The building offers a lovely baloney and grass yards for tenants to relax in, or walk a few blocks into the park. Schedule a showing today!
About the Neighborhood:
Situated in the lovely west Germantown neighborhood, convenient to an endless list of local favorites for shopping, dining, and entertainment. Explore popular spots bars along Chelten Ave and the business corridor, or check out the local parks along Wissahickon Ave. This building neighbors the beautiful Wissahickon Park, and is walkable to popular spots Bars and Fine Foods, and so much more in this trendy area.
Lease Terms:
Generally, first month, last month, and one month security deposit due at, or prior to, lease signing. Other terms may be required. $55 application fee per applicant. Pets are conditional on owner’s approval and may require additional fees, if accepted. ($250/pet, and $25 monthly pet rent). Tenants responsible for all utilities: electricity, cable/internet, $50/month flat water fee.
*Please note: photos are examples from another unit in this building. Exact layout and finishes may differ.
Hardwood Floors
Stainless Steel Appliances
Patio/Yard
Exposed Brick
Near Public Transportation
Laundry In-Unit
Quartz Countertops
Outdoor Space
Dishwasher",Philadelphia,"['40.031136', '-75.177863']",2021-11-10 12:39,2021-11-10 12:39,/ 2br -,https://images.craigslist.org/00n0n_e3z1VPLquBIz_0d40hq_600x450.jpg,"
    {""@context"":""https://schema.org"",""itemListElement"":[{""item"":{""name"":""philadelphia.craigslist.org"",""@id"":""https://philadelphia.craigslist.org""},""position"":1,""@type"":""ListItem""},{""item"":{""name"":""housing"",""@id"":""https://philadelphia.craigslist.org/d/housing/search/hhh""},""position"":2,""@type"":""ListItem""},{""item"":{""name"":""apartments / housing for rent"",""@id"":""https://philadelphia.craigslist.org/d/apartments-housing-for-rent/search/apa""},""position"":3,""@type"":""ListItem""},{""item"":{""name"":""Apartment for rentg"",""@id"":""https://philadelphia.craigslist.org/apa/d/philadelphia-apartment-for-rentg/7406110936.html""},""position"":4,""@type"":""ListItem""}],""@type"":""BreadcrumbList""}
","$1,950",US-PA,Apartment for rentg,5512 Wayne ave near School House lane,N/A,2BR 1Ba,N/A
https://philadelphia.craigslist.org/apa/d/bristol-fantastic-bristol-four-bedroom/7406088298.html,7406088298,"QR Code Link to This Post
Housing Type: House
Bedrooms: 4
Bathrooms: 3
Laundry: w/d in unit
Parking: attached garage
BRISTOL 4 bedroom, 3 bath, updated kitchen new carpet patio large yard Only $1200
show contact info",Bristol,"['40.115863', '-74.854145']",2021-11-10 12:01,2021-11-10 12:01,/ 4br -,N/A,"
    {""@context"":""https://schema.org"",""itemListElement"":[{""item"":{""name"":""philadelphia.craigslist.org"",""@id"":""https://philadelphia.craigslist.org""},""position"":1,""@type"":""ListItem""},{""item"":{""name"":""housing"",""@id"":""https://philadelphia.craigslist.org/d/housing/search/hhh""},""position"":2,""@type"":""ListItem""},{""item"":{""name"":""apartments / housing for rent"",""@id"":""https://philadelphia.craigslist.org/d/apartments-housing-for-rent/search/apa""},""position"":3,""@type"":""ListItem""},{""item"":{""name"":""Fantastic Bristol Four bedroom"",""@id"":""https://philadelphia.craigslist.org/apa/d/bristol-fantastic-bristol-four-bedroom/7406088298.html""},""position"":4,""@type"":""ListItem""}],""@type"":""BreadcrumbList""}
","$1,200",US-PA,Fantastic Bristol Four bedroom,N/A,N/A,4BR 3Ba,N/A,,,,,,,,,,,,,,
https://philadelphia.craigslist.org/apa/d/conshohocken-redesigned-bed-bath-apt/7406126121.html,7406126121,"QR Code Link to This Post
Move in today! Redesigned 3br-2bath is available!
Location: The heart of Conshy!
Pet friendly
Private entrance
Description:  Luxury 3 bedroom apartment, Laminated Flooring in L/R & D/R , Open Kitchen, Quartz Counter Tops, Stainless Steel Appliances, Washer/Dryer, Grey Carpeting in Bedrooms, Shower/Tub in Hallway Bath, Walk-in Shower stall in Master Bath!
Call us today!
We are here to assist you!",Conshohocken,"['40.082500', '-75.304400']",2021-11-10 13:05,2021-11-10 13:05,/ 3br - 1100ft,https://images.craigslist.org/00i0i_4BWzGFiBjAPz_0t20CI_600x450.jpg,"
    {""@context"":""https://schema.org"",""itemListElement"":[{""item"":{""name"":""philadelphia.craigslist.org"",""@id"":""https://philadelphia.craigslist.org""},""position"":1,""@type"":""ListItem""},{""item"":{""name"":""housing"",""@id"":""https://philadelphia.craigslist.org/d/housing/search/hhh""},""position"":2,""@type"":""ListItem""},{""item"":{""name"":""apartments / housing for rent"",""@id"":""https://philadelphia.craigslist.org/d/apartments-housing-for-rent/search/apa""},""position"":3,""@type"":""ListItem""},{""item"":{""name"":""Redesigned 3 bed 2 bath apt - available now! - private entrance!"",""@id"":""https://philadelphia.craigslist.org/apa/d/conshohocken-redesigned-bed-bath-apt/7406126121.html""},""position"":4,""@type"":""ListItem""}],""@type"":""BreadcrumbList""}
","$2,224",US-PA,Redesigned 3 bed 2 bath apt - available now! - private entrance!,N/A,N/A,3BR 2Ba,1100,,,,,,,,,,,,,,
